fold,nearest_similarity,nearest_same_original_recording,retrieval_activated_at_selected_threshold
2,0.9572205,True,False
2,0.9667201,True,False
2,0.8689587,True,False
3,0.9667201,True,False
5,0.95933574,False,False
2,0.948234,False,False
5,0.96882945,False,False
2,0.934659,False,False
5,0.92582,False,False
4,0.9489452,False,False
4,0.91700584,False,False
4,0.9157971,False,False
2,0.9953433,True,True
1,0.96690005,False,False
1,0.9953433,True,True
3,0.98850447,True,False
2,0.98850447,True,False
4,0.9926863,True,False
1,0.9926863,True,False
3,0.8582822,False,False
3,0.9505795,False,False
3,0.9615643,False,False
5,0.9809706,True,False
3,0.9784944,True,False
4,0.9809706,True,False
5,0.98651534,True,False
5,0.9249209,False,False
1,0.98651534,True,False
3,0.9705157,True,False
5,0.9705157,True,False
3,0.9868071,True,False
2,0.9868071,True,False
5,0.9020131,False,False
2,0.931057,False,False
2,0.9141413,False,False
1,0.92028856,False,False
2,0.8726608,False,False
4,0.807886,False,False
5,0.7480168,True,False
4,0.7738382,False,False
2,0.9757067,True,False
1,0.9757067,True,False
5,0.9676073,True,False
2,0.7574938,False,False
3,0.9889494,True,False
2,0.9889494,True,False
2,0.99651784,True,True
3,0.99651784,True,True
3,0.9431441,True,False
5,0.9431441,True,False
1,0.92262393,False,False
1,0.9172397,False,False
1,0.8867597,False,False
3,0.94567204,True,False
1,0.94567204,True,False
2,0.72342443,False,False
1,0.7972634,False,False
1,0.9576339,True,False
4,0.9256238,False,False
5,0.9576339,True,False
1,0.8877727,False,False
2,0.7778909,False,False
4,0.98759353,True,False
4,0.94072473,False,False
5,0.98759353,True,False
1,0.9217562,False,False
2,0.87633157,False,False
2,0.9885348,True,False
3,0.9885348,True,False
1,0.9705968,False,False
3,0.9698552,False,False
1,0.9756519,False,False
5,0.98841023,False,False
5,0.9866952,False,False
2,0.94626,True,False
2,0.787771,True,False
3,0.94626,True,False
3,0.8261358,False,False
5,0.8804678,False,False
2,0.9870527,True,False
4,0.9870527,True,False
1,0.99137485,True,False
2,0.99137485,True,False
3,0.9946108,True,False
1,0.93603265,False,False
5,0.9946108,True,False
1,0.96101975,False,False
4,0.9505795,False,False
4,0.98746574,True,False
4,0.8229244,False,False
5,0.98746574,True,False
4,0.9899523,True,False
5,0.97543275,False,False
3,0.9899523,True,False
4,0.9776847,True,False
5,0.97386396,True,False
2,0.9776847,True,False
3,0.98698884,True,False
2,0.9755298,True,False
5,0.98698884,True,False
3,0.9932192,True,False
1,0.9932192,True,False
5,0.97996354,True,False
3,0.97996354,True,False
2,0.9619953,False,False
2,0.9582547,False,False
3,0.97523075,True,False
5,0.97523075,True,False
4,0.9961784,True,True
5,0.9961784,True,True
1,0.99436224,True,False
3,0.9189873,False,False
4,0.99436224,True,False
1,0.9647465,True,False
2,0.9647465,True,False
5,0.97847736,True,False
4,0.9119796,True,False
4,0.97847736,True,False
2,0.99345887,True,False
1,0.99345887,True,False
3,0.99338806,True,False
5,0.9735848,False,False
1,0.99338806,True,False
4,0.9198523,False,False
4,0.9292287,False,False
2,0.9824008,False,False
5,0.97878414,False,False
4,0.9898131,True,False
2,0.94500655,False,False
2,0.9898131,True,False
4,0.9546731,False,False
2,0.9757961,True,False
1,0.9757961,True,False
5,0.9799053,True,False
5,0.9319531,False,False
2,0.9799053,True,False
4,0.98841333,True,False
4,0.87494546,True,False
3,0.98841333,True,False
1,0.99270093,True,False
2,0.99270093,True,False
3,0.99087197,False,False
4,0.9934155,True,False
1,0.9934155,True,False
3,0.9969451,True,True
5,0.991609,True,False
1,0.9969451,True,True
4,0.9902691,True,False
3,0.9506624,False,False
3,0.9902691,True,False
4,0.96390694,False,False
3,0.9556859,True,False
2,0.7940149,False,False
1,0.9556859,True,False
4,0.92995244,True,False
5,0.78918636,False,False
3,0.92995244,True,False
1,0.99072874,True,False
1,0.9835789,True,False
5,0.99072874,True,False
5,0.9471862,False,False
4,0.98299956,False,False
2,0.99161875,True,False
3,0.9842572,True,False
5,0.99161875,True,False
2,0.9239444,True,False
5,0.7062913,True,False
1,0.9239444,True,False
3,0.9496563,True,False
1,0.9496563,True,False
5,0.9654053,True,False
3,0.9256238,False,False
3,0.9654053,True,False
4,0.9625915,True,False
1,0.93363786,False,False
1,0.9625915,True,False
2,0.99638593,True,True
3,0.9956915,True,True
5,0.99638593,True,True
5,0.9723372,False,False
4,0.9225653,False,False
4,0.8142683,False,False
4,0.8499985,False,False
1,0.9781355,True,False
4,0.93577206,False,False
5,0.9781355,True,False
4,0.96365356,True,False
4,0.7584352,False,False
2,0.96365356,True,False
3,0.9762843,True,False
4,0.93505406,False,False
2,0.9762843,True,False
4,0.9895853,True,False
3,0.9895853,True,False
3,0.9893284,True,False
5,0.9817568,True,False
5,0.9893284,True,False
4,0.9798037,False,False
5,0.9812051,False,False
5,0.9940318,True,False
1,0.99849343,True,True
5,0.99849343,True,True
3,0.99894977,True,True
5,0.99894977,True,True
4,0.96296006,True,False
2,0.96296006,True,False
2,0.9937953,True,False
2,0.99662757,True,True
3,0.99662757,True,True
2,0.842419,False,False
3,0.8331538,False,False
2,0.82754916,False,False
1,0.9749479,True,False
3,0.88209313,True,False
3,0.9749479,True,False
4,0.9925879,True,False
4,0.97482955,True,False
2,0.9925879,True,False
5,0.9822525,True,False
4,0.9822525,True,False
3,0.8452737,True,False
1,0.6620232,True,False
1,0.8452737,True,False
3,0.94840646,True,False
4,0.94840646,True,False
3,0.98680234,True,False
5,0.9895781,True,False
2,0.9895781,True,False
5,0.86358464,False,False
2,0.83913946,False,False
5,0.9714023,True,False
3,0.9714023,True,False
3,0.8931347,False,False
3,0.9886362,True,False
3,0.98378474,True,False
5,0.9886362,True,False
1,0.9518318,True,False
5,0.92397183,True,False
4,0.9518318,True,False
2,0.99293375,True,False
4,0.99293375,True,False
3,0.92587405,False,False
5,0.7601992,False,False
3,0.8760626,True,False
2,0.90909576,True,False
3,0.90909576,True,False
2,0.96581435,True,False
2,0.88093734,True,False
5,0.96581435,True,False
2,0.93765366,True,False
3,0.93765366,True,False
1,0.94286025,True,False
1,0.866063,False,False
3,0.94286025,True,False
1,0.99290836,True,False
4,0.99559593,True,True
2,0.99559593,True,True
2,0.97800016,True,False
4,0.97800016,True,False
4,0.84946156,True,False
5,0.84946156,True,False
3,0.9791393,True,False
1,0.972371,True,False
2,0.9791393,True,False
1,0.93959904,True,False
1,0.8326644,True,False
5,0.93959904,True,False
2,0.9914772,True,False
4,0.9901449,True,False
5,0.9914772,True,False
1,0.95357573,True,False
4,0.95357573,True,False
2,0.74153435,False,False
2,0.8012432,False,False
4,0.9355022,True,False
4,0.95439184,True,False
1,0.95439184,True,False
5,0.8671006,True,False
2,0.8671006,True,False
1,0.98510146,True,False
2,0.98510146,True,False
4,0.98208,True,False
1,0.937881,True,False
1,0.98208,True,False
2,0.9732064,True,False
1,0.9732064,True,False
2,0.97633743,True,False
1,0.9406601,True,False
1,0.97633743,True,False
4,0.99184597,True,False
1,0.99184597,True,False
4,0.9183573,True,False
5,0.9183573,True,False
1,0.77331936,True,False
2,0.8181598,True,False
1,0.8181598,True,False
2,0.6010764,False,False
3,0.68225336,False,False
2,0.69384336,False,False
2,0.9045509,False,False
2,0.9248508,False,False
4,0.99438596,True,False
3,0.9766719,True,False
2,0.99438596,True,False
3,0.9912634,True,False
1,0.9912634,True,False
4,0.99534994,True,True
4,0.97875065,True,False
5,0.99534994,True,True
2,0.92582524,True,False
1,0.92582524,True,False
2,0.93742776,True,False
3,0.7072402,False,False
3,0.93742776,True,False
4,0.9614009,True,False
5,0.8639703,True,False
3,0.9614009,True,False
5,0.9652337,True,False
1,0.9652337,True,False
3,0.9613395,True,False
5,0.9613395,True,False
3,0.928447,True,False
3,0.8652663,False,False
5,0.928447,True,False
2,0.9175577,True,False
5,0.8666669,False,False
1,0.9175577,True,False
1,0.8652663,False,False
2,0.8645582,False,False
5,0.9445569,True,False
4,0.9445569,True,False
5,0.9342811,True,False
4,0.9342811,True,False
4,0.90322345,True,False
5,0.8293538,True,False
1,0.90322345,True,False
5,0.9746628,False,False
5,0.9780757,False,False
5,0.7653997,True,False
2,0.842937,False,False
5,0.7830956,True,False
1,0.84413034,False,False
1,0.86347055,False,False
5,0.99698454,True,True
1,0.98648316,True,False
4,0.99698454,True,True
5,0.94998276,True,False
1,0.94998276,True,False
4,0.97787434,True,False
3,0.97787434,True,False
1,0.97236073,True,False
4,0.975106,True,False
1,0.975106,True,False
3,0.9923512,True,False
4,0.9923512,True,False
5,0.97573304,True,False
1,0.94594514,True,False
4,0.97573304,True,False
4,0.99115944,True,False
4,0.9701896,True,False
3,0.99115944,True,False
3,0.98816025,True,False
2,0.98816025,True,False
4,0.9348416,True,False
1,0.8417078,True,False
2,0.9348416,True,False
3,0.9766094,True,False
5,0.9766094,True,False
3,0.95667297,True,False
4,0.9962008,True,True
3,0.9962008,True,True
4,0.97560906,False,False
1,0.9713251,True,False
1,0.8384839,True,False
4,0.9713251,True,False
2,0.93411505,True,False
1,0.96811485,True,False
3,0.96811485,True,False
5,0.8882022,True,False
1,0.8882022,True,False
1,0.9774028,True,False
4,0.9672531,True,False
2,0.9774028,True,False
1,0.5357779,False,False
5,0.9784155,False,False
1,0.5870575,True,False
3,0.94773126,True,False
3,0.70859003,True,False
2,0.94773126,True,False
5,0.55406934,False,False
5,0.6309023,False,False
4,0.999826,False,True
5,0.99703,False,True
4,0.96539617,True,False
2,0.8321982,True,False
1,0.96539617,True,False
3,0.9932698,False,False
2,0.9897909,False,False
2,0.9921042,True,False
5,0.9628495,False,False
5,0.9842217,True,False
1,0.9842217,True,False
5,0.9887266,True,False
3,0.9887266,True,False
4,0.9999713,False,True
2,0.9959992,True,True
3,0.98660326,False,False
5,0.986141,True,False
1,0.98973095,True,False
5,0.9966481,True,True
3,0.9966481,True,True
4,0.9218168,False,False
1,0.9036658,True,False
4,0.9036658,True,False
3,0.983869,True,False
1,0.9922513,False,False
2,0.99173915,False,False
5,0.9940343,False,False
2,0.96741533,True,False
5,0.982586,False,False
2,0.9705571,True,False
2,0.89977914,True,False
1,0.89977914,True,False
1,0.84424174,False,False
4,0.9078057,False,False
1,0.85785866,True,False
5,0.9899167,True,False
5,0.98621976,True,False
1,0.9899167,True,False
4,0.78490156,False,False
3,0.6702086,True,False
3,0.9741688,True,False
4,0.9236479,True,False
2,0.9741688,True,False
5,0.8213303,True,False
4,0.8213303,True,False
4,0.9852365,True,False
5,0.9985117,True,True
1,0.9985117,True,True
1,0.9796945,True,False
5,0.93756473,False,False
4,0.9796945,True,False
5,0.978786,False,False
5,0.9746535,False,False
5,0.9739265,False,False
2,0.98317015,True,False
2,0.94650954,True,False
3,0.98317015,True,False
4,0.99358165,True,False
1,0.98391974,True,False
2,0.99358165,True,False
4,0.9865952,True,False
2,0.93652046,True,False
2,0.9865952,True,False
3,0.9840584,True,False
1,0.9840584,True,False
5,0.9884154,True,False
1,0.9884154,True,False
3,0.9791713,True,False
1,0.9868374,True,False
5,0.9868374,True,False
4,0.96676266,True,False
3,0.8061966,False,False
1,0.96676266,True,False
5,0.9920504,True,False
2,0.9920504,True,False
1,0.9471993,True,False
5,0.832582,True,False
3,0.9471993,True,False
4,0.99712443,True,True
2,0.99712443,True,True
5,0.95321214,True,False
3,0.90022004,True,False
2,0.95321214,True,False
4,0.918448,False,False
3,0.99331635,False,False
4,0.9986197,True,True
3,0.9986197,True,True
2,0.9833466,False,False
1,0.9918677,False,False
3,0.9488077,True,False
1,0.95225936,True,False
1,0.9060413,True,False
4,0.95225936,True,False
2,0.9695692,True,False
5,0.9695692,True,False
1,0.9482688,True,False
3,0.9482688,True,False
3,0.5824737,True,False
4,0.9999944,False,True
3,0.6922815,True,False
4,0.97782177,False,False
4,0.95917666,False,False
1,0.9934387,True,False
3,0.9934387,True,False
1,0.9716387,False,False
3,0.96668446,True,False
4,0.96298075,False,False
3,0.9532939,True,False
1,0.9770919,True,False
4,0.9770919,True,False
3,0.9834418,False,False
2,0.9683435,False,False
2,0.94384944,False,False
4,0.9866725,False,False
5,0.9834418,False,False
2,0.99802816,True,True
1,0.99802816,True,True
4,0.9791316,True,False
2,0.9791316,True,False
4,0.9909559,True,False
5,0.98500156,True,False
5,0.9909559,True,False
2,0.99533176,True,True
3,0.9944204,True,False
1,0.99533176,True,True
3,0.9991348,True,True
2,0.9991348,True,True
2,0.989778,True,False
3,0.989778,True,False
5,0.9940809,True,False
2,0.9850904,True,False
1,0.9940809,True,False
5,0.97724265,False,False
2,0.98421705,False,False
4,0.9843104,True,False
3,0.9843104,True,False
5,0.76934344,True,False
3,0.97724265,False,False
4,0.98421705,False,False
3,0.993379,True,False
1,0.978487,True,False
2,0.993379,True,False
4,0.9835632,True,False
2,0.9835632,True,False
2,0.9760361,True,False
4,0.95821005,True,False
3,0.9760361,True,False
4,0.98615456,True,False
3,0.96830344,True,False
3,0.98615456,True,False
4,0.9891146,True,False
3,0.97788155,True,False
5,0.9891146,True,False
4,0.9756489,True,False
2,0.9856569,True,False
5,0.9856569,True,False
1,0.98455906,True,False
5,0.97392607,True,False
5,0.98455906,True,False
2,0.9691154,False,False
4,0.9632479,True,False
5,0.8563019,False,False
3,0.97313684,True,False
5,0.97313684,True,False
2,0.85571945,False,False
2,0.8553463,False,False
1,0.9276469,True,False
3,0.9440525,True,False
1,0.9440525,True,False
1,0.95634496,True,False
3,0.9166337,False,False
4,0.95634496,True,False
3,0.9972707,True,True
2,0.9972707,True,True
1,0.9973389,True,True
3,0.9955548,True,True
2,0.9973389,True,True
5,0.99718595,True,True
4,0.99718595,True,True
2,0.9702857,True,False
2,0.9216136,True,False
5,0.9702857,True,False
2,0.96256715,False,False
2,0.9698574,False,False
2,0.9659696,False,False
3,0.78594667,True,False
3,0.8897989,False,False
5,0.83364904,False,False
1,0.92079556,False,False
2,0.9610285,True,False
4,0.9610285,True,False
2,0.9187937,True,False
3,0.9187937,True,False
2,0.87161386,False,False
3,0.97674817,True,False
4,0.97674817,True,False
1,0.9928411,True,False
1,0.98571783,True,False
5,0.9928411,True,False
3,0.98456156,True,False
5,0.97008026,True,False
2,0.98456156,True,False
5,0.8862096,True,False
4,0.7245373,True,False
3,0.8862096,True,False
4,0.8756435,False,False
4,0.86861277,False,False
4,0.9260679,False,False
4,0.981786,True,False
4,0.9710897,True,False
3,0.981786,True,False
2,0.9791022,True,False
5,0.9791022,True,False
5,0.9347242,False,False
4,0.8029142,False,False
3,0.9670143,True,False
1,0.97319084,True,False
3,0.97319084,True,False
4,0.9819114,True,False
3,0.9819114,True,False
3,0.9051236,False,False
3,0.91027325,False,False
4,0.88797975,True,False
1,0.7988008,False,False
3,0.88797975,True,False
5,0.9606204,True,False
1,0.9018133,True,False
1,0.9606204,True,False
2,0.97072065,True,False
5,0.97072065,True,False
2,0.84639966,True,False
2,0.9059501,False,False
3,0.9047114,False,False
5,0.67215,False,False
5,0.74374294,False,False
5,0.71258205,False,False
2,0.9904227,True,False
1,0.97938883,True,False
1,0.9904227,True,False
2,0.94228745,True,False
4,0.76215124,True,False
4,0.94228745,True,False
4,0.48517823,True,False
3,0.7680612,False,False
4,0.92722166,True,False
5,0.9371799,False,False
3,0.97684294,True,False
5,0.97684294,True,False
5,0.9307935,False,False
4,0.90944225,False,False
5,0.9307095,False,False
5,0.99262106,True,False
3,0.99262106,True,False
5,0.9899357,True,False
2,0.98663175,True,False
1,0.98638487,True,False
3,0.98663175,True,False
3,0.8830716,True,False
2,0.912649,True,False
3,0.912649,True,False
1,0.9965199,True,True
5,0.9965199,True,True
4,0.7055296,True,False
1,0.7055296,True,False
3,0.9771963,True,False
2,0.9771963,True,False
5,0.80663365,False,False
4,0.9651909,True,False
1,0.94173616,True,False
2,0.9651909,True,False
5,0.8187367,False,False
2,0.82399696,False,False
3,0.932951,False,False
3,0.9420837,False,False
1,0.9564135,True,False
4,0.9602877,False,False
1,0.80199695,False,False
1,0.78922063,False,False
1,0.98122483,True,False
1,0.986081,True,False
4,0.986081,True,False
4,0.9534292,True,False
5,0.9577838,True,False
2,0.9577838,True,False
1,0.96155584,True,False
1,0.90862346,True,False
4,0.96155584,True,False
2,0.96127653,True,False
5,0.96127653,True,False
5,0.9794849,True,False
1,0.9794849,True,False
1,0.98513794,True,False
4,0.98513794,True,False
1,0.9093598,True,False
5,0.9093598,True,False
4,0.9591328,True,False
4,0.9140216,True,False
3,0.9591328,True,False
5,0.78470504,False,False
4,0.94334793,True,False
2,0.88597167,True,False
3,0.94334793,True,False
4,0.9825045,True,False
1,0.9825045,True,False
1,0.9789674,True,False
4,0.95361626,True,False
5,0.9114026,True,False
3,0.95361626,True,False
1,0.99323344,True,False
4,0.99223983,True,False
5,0.99323344,True,False
2,0.98977125,True,False
5,0.98977125,True,False
3,0.98387396,True,False
4,0.98387396,True,False
2,0.98234785,True,False
4,0.98234785,True,False
2,0.9542695,True,False
2,0.90604573,True,False
3,0.9542695,True,False
2,0.9736856,False,False
5,0.9533684,False,False
1,0.9935689,True,False
3,0.9935689,True,False
1,0.9201908,False,False
1,0.9207307,False,False
2,0.9083583,True,False
5,0.9059501,False,False
4,0.9083583,True,False
3,0.93772036,True,False
1,0.93772036,True,False
5,0.9339316,True,False
1,0.8844154,True,False
2,0.7680612,False,False
3,0.8844154,True,False
2,0.84219325,False,False
4,0.97866535,True,False
5,0.9882699,True,False
2,0.9882699,True,False
4,0.9261888,True,False
1,0.9261888,True,False
5,0.97191095,True,False
3,0.8977637,True,False
1,0.97191095,True,False
1,0.9147987,False,False
4,0.92201436,False,False
1,0.90068644,False,False
3,0.7772589,False,False
5,0.7189248,False,False
3,0.987628,False,False
3,0.97938895,False,False
2,0.99033964,False,False
3,0.98866767,False,False
2,0.9892224,False,False
5,0.980795,False,False
3,0.9891231,False,False
1,0.98721236,False,False
3,0.9847073,False,False
5,0.9918034,False,False
3,0.9856552,False,False
5,0.94761074,False,False
1,0.9154396,False,False
1,0.52729064,False,False
1,0.5486523,False,False
4,0.97189105,False,False
4,0.9585501,False,False
4,0.9940063,True,False
2,0.9787088,False,False
1,0.9940063,True,False
2,0.98333275,True,False
3,0.97257006,False,False
1,0.9898645,False,False
5,0.9806148,True,False
3,0.9123259,False,False
3,0.9806148,True,False
5,0.9269663,False,False
3,0.9377771,False,False
3,0.9961896,True,True
4,0.98602843,False,False
4,0.9961896,True,True
4,0.98784196,True,False
4,0.9250789,False,False
5,0.98784196,True,False
3,0.99501574,True,False
2,0.98866767,False,False
4,0.99501574,True,False
3,0.8462016,False,False
3,0.99754524,True,True
2,0.99421394,False,False
1,0.99754524,True,True
5,0.94529057,True,False
5,0.8797278,False,False
3,0.94529057,True,False
2,0.99307185,True,False
4,0.99307185,True,False
5,0.99551266,True,True
4,0.9859292,False,False
2,0.99551266,True,True
4,0.98852754,True,False
1,0.9762299,False,False
3,0.98852754,True,False
2,0.9948787,True,False
3,0.9834378,False,False
4,0.9948787,True,False
3,0.9958801,True,True
5,0.98752356,False,False
4,0.9958801,True,True
3,0.9892224,False,False
1,0.9821299,False,False
2,0.98836255,True,False
2,0.8141914,False,False
4,0.8504833,False,False
5,0.9665253,False,False
1,0.95890474,False,False
5,0.9600233,False,False
2,0.9807035,False,False
4,0.9779422,False,False
4,0.99596024,True,True
1,0.99596024,True,True
3,0.9911778,True,False
4,0.97384936,False,False
5,0.9911778,True,False
1,0.91229,False,False
3,0.838536,False,False
1,0.8707057,False,False
1,0.9742023,False,False
4,0.95603186,False,False
5,0.99462557,True,False
2,0.99462557,True,False
1,0.98333836,True,False
4,0.8519491,False,False
3,0.98333836,True,False
1,0.98501384,False,False
3,0.97855806,False,False
2,0.9948606,False,False
5,0.9897789,False,False
2,0.9905727,False,False
4,0.9833046,False,False
4,0.9959737,True,True
5,0.9959737,True,True
4,0.9631479,True,False
5,0.9631479,True,False
3,0.89284945,False,False
5,0.75936735,False,False
2,0.9925807,True,False
1,0.9889909,False,False
5,0.9925807,True,False
1,0.99357617,True,False
4,0.99357617,True,False
2,0.99062943,False,False
2,0.9301012,True,False
1,0.7154204,False,False
3,0.9301012,True,False
1,0.9940157,True,False
3,0.97849584,False,False
5,0.9940157,True,False
1,0.9913471,True,False
5,0.9828537,False,False
5,0.9913471,True,False
1,0.9852483,True,False
4,0.96581244,True,False
2,0.9852483,True,False
5,0.995414,True,True
2,0.99033093,True,False
3,0.995414,True,True
2,0.97249675,False,False
2,0.89044714,False,False
3,0.8741818,False,False
2,0.8574269,False,False
5,0.9788252,True,False
2,0.92636436,False,False
4,0.9788252,True,False
5,0.984358,False,False
3,0.97702014,False,False
1,0.791413,False,False
2,0.98147327,False,False
2,0.9785303,False,False
2,0.98162484,False,False
5,0.85426694,False,False
1,0.9914215,False,False
1,0.9923395,False,False
1,0.9895572,False,False
4,0.94476664,False,False
2,0.94387424,False,False
1,0.93190426,True,False
4,0.89392346,False,False
5,0.93190426,True,False
3,0.78239703,False,False
4,0.94193715,False,False
4,0.92210174,False,False
3,0.93837714,False,False
1,0.9543923,True,False
1,0.7954359,True,False
2,0.9543923,True,False
2,0.9587688,True,False
3,0.9672094,True,False
2,0.9672094,True,False
5,0.97589004,True,False
3,0.96420276,False,False
2,0.97589004,True,False
5,0.7242795,True,False
2,0.7242795,True,False
1,0.9799079,False,False
1,0.9629362,False,False
5,0.7536023,True,False
2,0.7536023,True,False
5,0.90099996,False,False
4,0.8713834,False,False
4,0.9007015,False,False
5,0.9422951,False,False
4,0.84750175,False,False
4,0.98400617,True,False
4,0.95059043,False,False
3,0.98400617,True,False
2,0.9533055,False,False
2,0.876536,False,False
5,0.96945107,True,False
1,0.8646877,False,False
1,0.96945107,True,False
5,0.8235105,True,False
4,0.8235105,True,False
4,0.9750056,True,False
3,0.9750056,True,False
5,0.97473836,True,False
5,0.98239154,False,False
4,0.9819802,True,False
2,0.9732511,False,False
2,0.9917171,True,False
3,0.9917171,True,False
1,0.9158138,False,False
5,0.9070844,False,False
4,0.9850867,True,False
5,0.96546173,False,False
1,0.9850867,True,False
1,0.96184826,True,False
5,0.7274379,False,False
4,0.96184826,True,False
4,0.9716724,True,False
2,0.92091244,False,False
1,0.9716724,True,False
3,0.8428246,False,False
3,0.8015829,False,False
4,0.9813987,True,False
5,0.9813987,True,False
4,0.89479935,True,False
4,0.7965025,True,False
5,0.89479935,True,False
1,0.9607314,True,False
4,0.7192311,False,False
2,0.9607314,True,False
2,0.97922933,True,False
3,0.86335146,False,False
4,0.97922933,True,False
2,0.98244107,True,False
5,0.92530054,True,False
5,0.98244107,True,False
5,0.9441651,False,False
3,0.9446385,True,False
3,0.7704032,False,False
5,0.9446385,True,False
5,0.98285586,True,False
1,0.98285586,True,False
4,0.77873015,False,False
1,0.8218624,False,False
4,0.78943276,False,False
5,0.9761887,True,False
1,0.8000491,False,False
1,0.9761887,True,False
3,0.98179495,True,False
1,0.98179495,True,False
4,0.9691762,False,False
4,0.97732747,True,False
2,0.8491245,False,False
5,0.97732747,True,False
3,0.9692986,True,False
5,0.85587174,False,False
4,0.9692986,True,False
3,0.98412704,True,False
2,0.98412704,True,False
4,0.93573576,True,False
2,0.93573576,True,False
3,0.941895,True,False
2,0.6825543,False,False
1,0.941895,True,False
2,0.97060764,False,False
3,0.96196574,False,False
1,0.97397715,True,False
3,0.9060034,False,False
5,0.97397715,True,False
3,0.9421103,False,False
2,0.92855984,False,False
1,0.9670429,False,False
1,0.9701564,False,False
5,0.9864067,True,False
5,0.9588721,False,False
4,0.9864067,True,False
2,0.9701564,False,False
2,0.9884431,True,False
4,0.95707256,False,False
3,0.9884431,True,False
2,0.9769446,False,False
1,0.9917618,True,False
1,0.9698122,False,False
3,0.9917618,True,False
5,0.95437795,False,False
4,0.93954504,False,False
4,0.9859122,True,False
4,0.9372618,False,False
1,0.9859122,True,False
2,0.96068543,False,False
2,0.9643947,False,False
5,0.7477099,False,False
5,0.79684615,False,False
1,0.8596934,False,False
3,0.96110153,True,False
3,0.8236611,False,False
2,0.96110153,True,False
1,0.9836946,True,False
3,0.9836946,True,False
1,0.9784359,True,False
2,0.92116714,False,False
3,0.9784359,True,False
5,0.98680186,True,False
1,0.97043115,False,False
1,0.98680186,True,False
2,0.9800481,True,False
4,0.9447866,True,False
5,0.9800481,True,False
4,0.8218624,False,False
4,0.78668207,False,False
2,0.6959993,True,False
1,0.7398765,True,False
2,0.7398765,True,False
4,0.93642014,False,False
2,0.9335367,False,False
1,0.9078409,False,False
5,0.91342866,False,False
1,0.90435904,False,False
1,0.89777946,False,False
3,0.73060644,False,False
5,0.96861625,True,False
2,0.6552016,False,False
4,0.9686163,True,False
5,0.9603294,True,False
2,0.9603294,True,False
5,0.89481723,False,False
3,0.9041334,False,False
5,0.90015966,False,False
2,0.9628556,True,False
5,0.89821625,False,False
3,0.9628556,True,False
1,0.9379071,True,False
3,0.85271174,True,False
3,0.9379071,True,False
1,0.90575284,False,False
5,0.86153704,True,False
3,0.86153704,True,False
4,0.9793614,True,False
3,0.9793614,True,False
3,0.95961726,True,False
1,0.918252,True,False
5,0.95961726,True,False
2,0.8725313,True,False
1,0.88113236,False,False
4,0.8725313,True,False
2,0.7957923,False,False
2,0.8019428,False,False
3,0.9773427,True,False
2,0.9773427,True,False
2,0.9947107,True,False
2,0.9930117,True,False
1,0.9947107,True,False
3,0.97254133,True,False
5,0.855706,False,False
2,0.97254133,True,False
3,0.96884656,True,False
4,0.9406393,True,False
4,0.96884656,True,False
3,0.7304342,False,False
5,0.6598389,True,False
4,0.97010976,True,False
5,0.97010976,True,False
3,0.9735023,False,False
1,0.93595195,False,False
1,0.9664015,True,False
2,0.98817885,True,False
4,0.98817885,True,False
4,0.9149109,True,False
5,0.9149109,True,False
4,0.81216305,False,False
1,0.83389974,False,False
3,0.92148226,True,False
2,0.92148226,True,False
3,0.8218609,False,False
1,0.8734691,False,False
1,0.89613247,False,False
5,0.9028903,False,False
2,0.8728713,False,False
4,0.9459046,True,False
4,0.9346011,False,False
3,0.9459046,True,False
2,0.697466,False,False
2,0.7035805,False,False
5,0.6227474,True,False
3,0.8667353,False,False
4,0.79872,False,False
2,0.9965644,True,True
2,0.9883151,False,False
3,0.9965644,True,True
3,0.9695045,True,False
1,0.9974264,True,True
5,0.9974264,True,True
3,0.93358326,True,False
5,0.93358326,True,False
5,0.84809244,True,False
5,0.91595125,True,False
2,0.91595125,True,False
5,0.99529546,True,False
1,0.9952955,True,False
3,0.9751901,False,False
3,0.9584693,False,False
3,0.95807135,False,False
4,0.9291401,True,False
1,0.9828776,True,False
5,0.9828775,True,False
5,0.98385,False,False
5,0.98831517,False,False
3,0.972757,True,False
4,0.954497,False,False
2,0.972757,True,False
5,0.87549347,False,False
3,0.9277281,True,False
5,0.9277281,True,False
5,0.95450616,True,False
3,0.98622966,True,False
1,0.98622954,True,False
1,0.9320105,True,False
4,0.91191447,True,False
4,0.9320105,True,False
3,0.81111044,False,False
3,0.78731924,False,False
2,0.983799,False,False
2,0.9735353,False,False
4,0.8855606,False,False
2,0.9722835,False,False
4,0.96585673,False,False
3,0.9761467,True,False
4,0.9761467,True,False
5,0.9058128,False,False
2,0.98859143,True,False
4,0.98737055,True,False
4,0.98859143,True,False
5,0.9154749,False,False
2,0.96585673,False,False
1,0.9930334,True,False
1,0.98921824,True,False
4,0.9930334,True,False
3,0.84091014,True,False
4,0.9328227,False,False
4,0.9529779,True,False
1,0.9529779,True,False
2,0.97331536,False,False
4,0.9729213,False,False
3,0.96572566,False,False
1,0.9668846,True,False
1,0.9892189,True,False
5,0.9892189,True,False
5,0.95681506,True,False
5,0.95497274,True,False
1,0.95681506,True,False
1,0.99818623,True,True
1,0.997437,True,True
4,0.99818623,True,True
3,0.9492562,False,False
5,0.9922063,True,False
3,0.9922063,True,False
3,0.9969288,True,True
